"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"merged_models.nlogox"
"find-max-sheep-number-hybrid"
"02/11/2026 18:45:26:301 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","num-dogs","num-sheep","dog-speed","dog-strategy","[step]","get-success-percentage","get-tick-50pct","get-tick-80pct","get-tick-95pct","get-tick-100pct","current-run-seed","num-dogs","scenario","max-speed","dog-speed","k-neighbors","separation-distance","separation-weight","cohesion-weight","alignment-weight","fear-of-dogs","noise"
"121","0","200","2.5","Surround + Drive","10000","41.2860625","2540","6150","-1","-1","2132976827","0","Target","8","2.5","4","3","15","60","1","50","0"
"123","0","200","2.5","Surround + Drive","10000","45.4360625","3354","3838","-1","-1","1311635062","0","Target","8","2.5","4","3","15","60","1","50","0"
"125","0","200","2.5","Surround + Drive","10000","9.6055","-1","-1","-1","-1","739393810","0","Target","8","2.5","4","3","15","60","1","50","0"
"124","0","200","2.5","Surround + Drive","10000","7.9714375","-1","-1","-1","-1","1686406245","0","Target","8","2.5","4","3","15","60","1","50","0"
"126","0","200","3","Surround + Drive","10000","10.8319375","4684","-1","-1","-1","-1267432355","0","Target","8","3","4","3","15","60","1","50","0"
"127","0","200","3","Surround + Drive","10000","21.324","3584","-1","-1","-1","1841644932","0","Target","8","3","4","3","15","60","1","50","0"
"128","0","200","3","Surround + Drive","10000","29.8933125","3476","-1","-1","-1","980997138","0","Target","8","3","4","3","15","60","1","50","0"
"129","0","200","3","Surround + Drive","10000","24.0335","2459","-1","-1","-1","1854826164","0","Target","8","3","4","3","15","60","1","50","0"
"130","0","200","3","Surround + Drive","10000","16.0021875","8342","-1","-1","-1","-2063364511","0","Target","8","3","4","3","15","60","1","50","0"
"131","0","200","3.5","Surround + Drive","10000","13.694187499999998","4298","-1","-1","-1","-1958030561","0","Target","8","3.5","4","3","15","60","1","50","0"
"132","0","200","3.5","Surround + Drive","10000","2.78075","639","-1","-1","-1","-727218689","0","Target","8","3.5","4","3","15","60","1","50","0"
"133","0","200","3.5","Surround + Drive","10000","35.4609375","2605","-1","-1","-1","1010325155","0","Target","8","3.5","4","3","15","60","1","50","0"
"134","0","200","3.5","Surround + Drive","10000","19.2051875","7794","-1","-1","-1","-1009286676","0","Target","8","3.5","4","3","15","60","1","50","0"
"135","0","200","3.5","Surround + Drive","10000","30.18","5011","-1","-1","-1","-424300804","0","Target","8","3.5","4","3","15","60","1","50","0"
"136","0","200","4","Surround + Drive","10000","19.9056875","6518","-1","-1","-1","932560961","0","Target","8","4","4","3","15","60","1","50","0"
"138","0","200","4","Surround + Drive","10000","17.0713125","7457","-1","-1","-1","-1679940427","0","Target","8","4","4","3","15","60","1","50","0"
"140","0","200","4","Surround + Drive","10000","9.887125","1604","-1","-1","-1","-866469412","0","Target","8","4","4","3","15","60","1","50","0"
"139","0","200","4","Surround + Drive","10000","17.2099375","3884","-1","-1","-1","-1643727155","0","Target","8","4","4","3","15","60","1","50","0"
"137","0","200","4","Surround + Drive","10000","36.7230625","1372","2699","-1","-1","-700031953","0","Target","8","4","4","3","15","60","1","50","0"
"141","0","300","1","Surround + Drive","10000","24.788625","3077","-1","-1","-1","1581983824","0","Target","8","1","4","3","15","60","1","50","0"
"142","0","300","1","Surround + Drive","10000","7.748708333333333","-1","-1","-1","-1","-1961499963","0","Target","8","1","4","3","15","60","1","50","0"
